year,state_from,state_population_same_one_year_plus,state_population_same_house_one_year,state_population_same_state_one_year,state_population_different_state_residence_one_year,state_to,migration,total_migration_population,pct_migrated
2016,Maryland,5949566,5140378,606423,158647,Colorado,2210,202765,0.010899316943259438
2016,Maryland,5949566,5140378,606423,158647,Connecticut,707,202765,0.0034867950583187435
2016,Maryland,5949566,5140378,606423,158647,Delaware,5674,202765,0.027983133183734864
2016,Maryland,5949566,5140378,606423,158647,District of Columbia,19754,202765,0.097423125292826665
2016,Maryland,5949566,5140378,606423,158647,Florida,10887,202765,0.05369269844401154
2016,Maryland,5949566,5140378,606423,158647,Georgia,6942,202765,0.034236677927650234
2016,Maryland,5949566,5140378,606423,158647,Hawaii,1595,202765,0.007866249106108057
2016,Maryland,5949566,5140378,606423,158647,Idaho,108,202765,5.32636303109511e-4
2016,Maryland,5949566,5140378,606423,158647,Illinois,1193,202765,0.005883658422311543
2016,Maryland,5949566,5140378,606423,158647,Indiana,468,202765,0.002308090646807881
2016,Maryland,5949566,5140378,606423,158647,Iowa,326,202765,0.0016077725445713018
2016,Maryland,5949566,5140378,606423,158647,Kansas,655,202765,0.0032303405420067567
2016,Maryland,5949566,5140378,606423,158647,Kentucky,701,202765,0.003457204152590437
2016,Maryland,5949566,5140378,606423,158647,Louisiana,406,202765,0.0020023179542820505
2016,Maryland,5949566,5140378,606423,158647,Maine,281,202765,0.0013858407516090054
2016,Maryland,5949566,5140378,606423,158647,Maryland,NA,202765,NA
2016,Maryland,5949566,5140378,606423,158647,Massachusetts,2559,202765,0.012620521293122581
2016,Maryland,5949566,5140378,606423,158647,Michigan,2149,202765,0.010598476068354993
2016,Maryland,5949566,5140378,606423,158647,Minnesota,661,202765,0.0032599314477350628
2016,Maryland,5949566,5140378,606423,158647,Mississippi,1246,202765,0.0061450447562449145
2016,Maryland,5949566,5140378,606423,158647,Missouri,515,202765,0.002539886075012946
2016,Maryland,5949566,5140378,606423,158647,Montana,65,202765,3.205681453899835e-4
2016,Maryland,5949566,5140378,606423,158647,Nebraska,427,202765,0.002105886124331122
2016,Maryland,5949566,5140378,606423,158647,Nevada,512,202765,0.002525090622148793
2016,Maryland,5949566,5140378,606423,158647,New Hampshire,61,202765,3.00840874904446e-4
2016,Maryland,5949566,5140378,606423,158647,New Jersey,7411,202765,0.0365497003920795
2016,Maryland,5949566,5140378,606423,158647,New Mexico,1416,202765,0.006983453751880256
2016,Maryland,5949566,5140378,606423,158647,New York,11622,202765,0.057317584395729045
2016,Maryland,5949566,5140378,606423,158647,North Carolina,7845,202765,0.038690109239760316
2016,Maryland,5949566,5140378,606423,158647,North Dakota,62,202765,3.057726925258304e-4
2016,Maryland,5949566,5140378,606423,158647,Ohio,4295,202765,0.02118215668384583
2016,Maryland,5949566,5140378,606423,158647,Oklahoma,382,202765,0.001883954331368826
2016,Maryland,5949566,5140378,606423,158647,Oregon,522,202765,0.0025744087983626367
2016,Maryland,5949566,5140378,606423,158647,Pennsylvania,13462,202765,0.06639212881907627
2016,Maryland,5949566,5140378,606423,158647,Rhode Island,928,202765,0.004576726752644688
2016,Maryland,5949566,5140378,606423,158647,South Carolina,1651,202765,0.00814243089290558
2016,Maryland,5949566,5140378,606423,158647,South Dakota,198,202765,9.764998890341035e-4
2016,Maryland,5949566,5140378,606423,158647,Tennessee,2288,202765,0.011283998717727419
2016,Maryland,5949566,5140378,606423,158647,Texas,5229,202765,0.025788474342218825
2016,Maryland,5949566,5140378,606423,158647,Utah,387,202765,0.0019086134194757477
2016,Maryland,5949566,5140378,606423,158647,Vermont,347,202765,0.0017113407146203733
2016,Maryland,5949566,5140378,606423,158647,Virginia,23926,202765,0.11799866840924222
2016,Maryland,5949566,5140378,606423,158647,Washington,2176,202765,0.01073163514413237
2016,Maryland,5949566,5140378,606423,158647,West Virginia,4744,202765,0.023396542795847408
2016,Maryland,5949566,5140378,606423,158647,Wisconsin,723,202765,0.003565704140260893
2016,Maryland,5949566,5140378,606423,158647,Wyoming,0,202765,0
2016,Maryland,5949566,5140378,606423,158647,Puerto Rico,1214,202765,0.0059872265923606146
2016,Maryland,5949566,5140378,606423,158647,U S Island Area,487,202765,0.0024017951816141837
2016,Maryland,5949566,5140378,606423,158647,Foreign Country,42417,202765,0.20919290804626045
2016,Massachusetts,6745441,5866016,657022,149408,Alabama,681,222403,0.0030620090556332425
2016,Massachusetts,6745441,5866016,657022,149408,Alaska,115,222403,5.170793559439396e-4
2016,Massachusetts,6745441,5866016,657022,149408,Arizona,2511,222403,0.011290315328480282
2016,Massachusetts,6745441,5866016,657022,149408,Arkansas,388,222403,0.0017445807835325961
2016,Massachusetts,6745441,5866016,657022,149408,California,12831,222403,0.05769256709666686
2016,Massachusetts,6745441,5866016,657022,149408,Colorado,3046,222403,0.013695858419176
2016,Massachusetts,6745441,5866016,657022,149408,Connecticut,11229,222403,0.0504894268512565
2016,Massachusetts,6745441,5866016,657022,149408,Delaware,308,222403,0.0013848734054846383
2016,Massachusetts,6745441,5866016,657022,149408,District of Columbia,1398,222403,0.006285886431388066
2016,Massachusetts,6745441,5866016,657022,149408,Florida,11295,222403,0.050786185438146066
2016,Massachusetts,6745441,5866016,657022,149408,Georgia,2517,222403,0.011317293381833878
2016,Massachusetts,6745441,5866016,657022,149408,Hawaii,457,222403,0.00205482839709896
2016,Massachusetts,6745441,5866016,657022,149408,Idaho,96,222403,4.3164885365754957e-4
2016,Massachusetts,6745441,5866016,657022,149408,Illinois,6227,222403,0.02799872303880793
2016,Massachusetts,6745441,5866016,657022,149408,Indiana,1282,222403,0.005764310733218527
2016,Massachusetts,6745441,5866016,657022,149408,Iowa,378,222403,0.0016996173612766016
2016,Massachusetts,6745441,5866016,657022,149408,Kansas,1021,222403,0.004590765412337064
2016,Massachusetts,6745441,5866016,657022,149408,Kentucky,689,222403,0.003097979793438038
2016,Massachusetts,6745441,5866016,657022,149408,Louisiana,890,222403,0.004001744580783532
2016,Massachusetts,6745441,5866016,657022,149408,Maine,3360,222403,0.015107709878014235
2016,Massachusetts,6745441,5866016,657022,149408,Maryland,2836,222403,0.012751626551800111
2016,Massachusetts,6745441,5866016,657022,149408,Massachusetts,NA,222403,NA
2016,Massachusetts,6745441,5866016,657022,149408,Michigan,1629,222403,0.007324541485501545
2016,Massachusetts,6745441,5866016,657022,149408,Minnesota,561,222403,0.0025224479885613054
2016,Massachusetts,6745441,5866016,657022,149408,Mississippi,50,222403,2.2481711127997375e-4
2016,Massachusetts,6745441,5866016,657022,149408,Missouri,1259,222403,0.005660894862029739
2016,Massachusetts,6745441,5866016,657022,149408,Montana,0,222403,0
2016,Massachusetts,6745441,5866016,657022,149408,Nebraska,598,222403,0.002688812650908486
2016,Massachusetts,6745441,5866016,657022,149408,Nevada,355,222403,0.0015962014900878136
2016,Massachusetts,6745441,5866016,657022,149408,New Hampshire,10579,222403,0.047566804404616844
2016,Massachusetts,6745441,5866016,657022,149408,New Jersey,5980,222403,0.02688812650908486
2016,Massachusetts,6745441,5866016,657022,149408,New Mexico,799,222403,0.0035925774382539804
2016,Massachusetts,6745441,5866016,657022,149408,New York,21876,222403,0.0983619825272141
2016,Massachusetts,6745441,5866016,657022,149408,North Carolina,3661,222403,0.016461108887919677
2016,Massachusetts,6745441,5866016,657022,149408,North Dakota,0,222403,0
2016,Massachusetts,6745441,5866016,657022,149408,Ohio,2259,222403,0.010157237087629214
2016,Massachusetts,6745441,5866016,657022,149408,Oklahoma,1180,222403,0.0053056838262073806
2016,Massachusetts,6745441,5866016,657022,149408,Oregon,699,222403,0.003142943215694033
2016,Massachusetts,6745441,5866016,657022,149408,Pennsylvania,7188,222403,0.03231970791760903
2016,Massachusetts,6745441,5866016,657022,149408,Rhode Island,9776,222403,0.04395624159746046
2016,Massachusetts,6745441,5866016,657022,149408,South Carolina,1720,222403,0.0077337086280310965
2016,Massachusetts,6745441,5866016,657022,149408,South Dakota,137,222403,6.15998884907128e-4
2016,Massachusetts,6745441,5866016,657022,149408,Tennessee,780,222403,0.0035071469359675904
2016,Massachusetts,6745441,5866016,657022,149408,Texas,3446,222403,0.015494395309415791
2016,Massachusetts,6745441,5866016,657022,149408,Utah,524,222403,0.002356083326214125
2016,Massachusetts,6745441,5866016,657022,149408,Vermont,3226,222403,0.014505200019783906
2016,Massachusetts,6745441,5866016,657022,149408,Virginia,4166,222403,0.01873176171184741
2016,Massachusetts,6745441,5866016,657022,149408,Washington,1463,222403,0.006578148676052032
2016,Massachusetts,6745441,5866016,657022,149408,West Virginia,292,222403,0.0013129319298750466
2016,Massachusetts,6745441,5866016,657022,149408,Wisconsin,1484,222403,0.0066725718627896205
2016,Massachusetts,6745441,5866016,657022,149408,Wyoming,166,222403,7.463928094495129e-4
2016,Massachusetts,6745441,5866016,657022,149408,Puerto Rico,4448,222403,0.019999730219466463
2016,Massachusetts,6745441,5866016,657022,149408,U S Island Area,147,222403,6.609623071631228e-4
2016,Massachusetts,6745441,5866016,657022,149408,Foreign Country,68400,222403,0.3075498082310041
2016,Michigan,9813772,8362412,1240633,155874,Alabama,2287,210727,0.010852904468815101
2016,Michigan,9813772,8362412,1240633,155874,Alaska,285,210727,0.0013524607667740726
2016,Michigan,9813772,8362412,1240633,155874,Arizona,4061,210727,0.019271379557436873
2016,Michigan,9813772,8362412,1240633,155874,Arkansas,806,210727,0.00382485395796457
2016,Michigan,9813772,8362412,1240633,155874,California,8001,210727,0.037968556473541595
2016,Michigan,9813772,8362412,1240633,155874,Colorado,2120,210727,0.010060409914249242
2016,Michigan,9813772,8362412,1240633,155874,Connecticut,912,210727,0.004327874453677032
2016,Michigan,9813772,8362412,1240633,155874,Delaware,286,210727,0.0013572062431487185
2016,Michigan,9813772,8362412,1240633,155874,District of Columbia,642,210727,0.0030465958325226476
2016,Michigan,9813772,8362412,1240633,155874,Florida,14302,210727,0.06786980311018521
2016,Michigan,9813772,8362412,1240633,155874,Georgia,6090,210727,0.02889995112159334
2016,Michigan,9813772,8362412,1240633,155874,Hawaii,410,210727,0.0019456453136048062
2016,Michigan,9813772,8362412,1240633,155874,Idaho,2441,210727,0.011583707830510565
2016,Michigan,9813772,8362412,1240633,155874,Illinois,13818,210727,0.06557299254485661
2016,Michigan,9813772,8362412,1240633,155874,Indiana,10775,210727,0.051132507936809235
2016,Michigan,9813772,8362412,1240633,155874,Iowa,613,210727,0.0029089770176579178
2016,Michigan,9813772,8362412,1240633,155874,Kansas,669,210727,0.003174723694638086
2016,Michigan,9813772,8362412,1240633,155874,Kentucky,2351,210727,0.011156614956792437
2016,Michigan,9813772,8362412,1240633,155874,Louisiana,643,210727,0.0030513413088972935
2016,Michigan,9813772,8362412,1240633,155874,Maine,444,210727,0.0021069915103427658
2016,Michigan,9813772,8362412,1240633,155874,Maryland,2091,210727,0.009922791099384511
2016,Michigan,9813772,8362412,1240633,155874,Massachusetts,2604,210727,0.012357220479577843
2016,Michigan,9813772,8362412,1240633,155874,Michigan,NA,210727,NA
2016,Michigan,9813772,8362412,1240633,155874,Minnesota,2661,210727,0.012627712632932657
2016,Michigan,9813772,8362412,1240633,155874,Mississippi,2885,210727,0.013690699340853332
2016,Michigan,9813772,8362412,1240633,155874,Missouri,3217,210727,0.01526619749723576
2016,Michigan,9813772,8362412,1240633,155874,Montana,1156,210727,0.005485770689090624
2016,Michigan,9813772,8362412,1240633,155874,Nebraska,963,210727,0.004569893748783972
2016,Michigan,9813772,8362412,1240633,155874,Nevada,1742,210727,0.008266619844633104
2016,Michigan,9813772,8362412,1240633,155874,New Hampshire,384,210727,0.0018222629278640135
2016,Michigan,9813772,8362412,1240633,155874,New Jersey,2295,210727,0.010890868279812269
2016,Michigan,9813772,8362412,1240633,155874,New Mexico,85,210727,4.0336549184489883e-4
2016,Michigan,9813772,8362412,1240633,155874,New York,6627,210727,0.03144827193477817
2016,Michigan,9813772,8362412,1240633,155874,North Carolina,5848,210727,0.02775154583892904
2016,Michigan,9813772,8362412,1240633,155874,North Dakota,120,210727,5.694571649575042e-4
2016,Michigan,9813772,8362412,1240633,155874,Ohio,16222,210727,0.07698111774950528
2016,Michigan,9813772,8362412,1240633,155874,Oklahoma,984,210727,0.004669548752651535
2016,Michigan,9813772,8362412,1240633,155874,Oregon,743,210727,0.0035258889463618804
2016,Michigan,9813772,8362412,1240633,155874,Pennsylvania,3144,210727,0.014919777721886612
2016,Michigan,9813772,8362412,1240633,155874,Rhode Island,447,210727,0.0021212279394667035
2016,Michigan,9813772,8362412,1240633,155874,South Carolina,2129,210727,0.010103119201621054
2016,Michigan,9813772,8362412,1240633,155874,South Dakota,80,210727,3.796381099716695e-4
2016,Michigan,9813772,8362412,1240633,155874,Tennessee,5154,210727,0.02445818523492481
2016,Michigan,9813772,8362412,1240633,155874,Texas,10484,210727,0.04975157431178729
2016,Michigan,9813772,8362412,1240633,155874,Utah,718,210727,0.0034072520369957337
2016,Michigan,9813772,8362412,1240633,155874,Vermont,424,210727,0.0020120819828498486
2016,Michigan,9813772,8362412,1240633,155874,Virginia,1989,210727,0.009438752509170633
2016,Michigan,9813772,8362412,1240633,155874,Washington,1849,210727,0.008774385816720211
2016,Michigan,9813772,8362412,1240633,155874,West Virginia,435,210727,0.002064282222970953
2016,Michigan,9813772,8362412,1240633,155874,Wisconsin,5058,210727,0.024002619502958806
2016,Michigan,9813772,8362412,1240633,155874,Wyoming,1380,210727,0.006548757397011299
2016,Michigan,9813772,8362412,1240633,155874,Puerto Rico,1030,210727,0.004887840665885245
2016,Michigan,9813772,8362412,1240633,155874,U S Island Area,290,210727,0.001376188148647302
2016,Michigan,9813772,8362412,1240633,155874,Foreign Country,53533,210727,0.2540395867639173
2016,Minnesota,5455904,4669227,645164,111307,Alabama,115,141513,8.126461879827295e-4
2016,Minnesota,5455904,4669227,645164,111307,Alaska,334,141513,0.0023602071894454927
2016,Minnesota,5455904,4669227,645164,111307,Arizona,4475,141513,0.031622536445414906
2016,Minnesota,5455904,4669227,645164,111307,Arkansas,484,141513,0.003420180478118618
2016,Minnesota,5455904,4669227,645164,111307,California,6232,141513,0.04403835690007279
2016,Minnesota,5455904,4669227,645164,111307,Colorado,4691,141513,0.03314889798110421
2016,Minnesota,5455904,4669227,645164,111307,Connecticut,407,141513,0.002876060856599747
2016,Minnesota,5455904,4669227,645164,111307,Delaware,65,141513,4.5932175842502103e-4
2016,Minnesota,5455904,4669227,645164,111307,District of Columbia,239,141513,0.0016888907732858466
2016,Minnesota,5455904,4669227,645164,111307,Florida,2999,141513,0.021192399284871353
2016,Minnesota,5455904,4669227,645164,111307,Georgia,2468,141513,0.01744009384296849
2016,Minnesota,5455904,4669227,645164,111307,Hawaii,393,141513,0.002777130016323589
2016,Minnesota,5455904,4669227,645164,111307,Idaho,407,141513,0.002876060856599747
2016,Minnesota,5455904,4669227,645164,111307,Illinois,9753,141513,0.06891946322952662
2016,Minnesota,5455904,4669227,645164,111307,Indiana,1769,141513,0.012500618317751726
2016,Minnesota,5455904,4669227,645164,111307,Iowa,5329,141513,0.03765731770226057
2016,Minnesota,5455904,4669227,645164,111307,Kansas,2295,141513,0.01621759131669882
2016,Minnesota,5455904,4669227,645164,111307,Kentucky,491,141513,0.0034696458982566973
2016,Minnesota,5455904,4669227,645164,111307,Louisiana,488,141513,0.003448446432483235
2016,Minnesota,5455904,4669227,645164,111307,Maine,115,141513,8.126461879827295e-4
2016,Minnesota,5455904,4669227,645164,111307,Maryland,730,141513,0.005158536671542544
2016,Minnesota,5455904,4669227,645164,111307,Massachusetts,1141,141513,0.008062863482506908
2016,Minnesota,5455904,4669227,645164,111307,Michigan,2240,141513,0.01582893444418534
2016,Minnesota,5455904,4669227,645164,111307,Minnesota,NA,141513,NA
2016,Minnesota,5455904,4669227,645164,111307,Mississippi,137,141513,9.681089369881213e-4
2016,Minnesota,5455904,4669227,645164,111307,Missouri,2321,141513,0.01640132002006883
2016,Minnesota,5455904,4669227,645164,111307,Montana,541,141513,0.0038229703278144056
2016,Minnesota,5455904,4669227,645164,111307,Nebraska,1973,141513,0.013942181990347177
2016,Minnesota,5455904,4669227,645164,111307,Nevada,561,141513,0.003964300099637489
2016,Minnesota,5455904,4669227,645164,111307,New Hampshire,175,141513,0.0012366355034519796
2016,Minnesota,5455904,4669227,645164,111307,New Jersey,417,141513,0.002946725742511289
2016,Minnesota,5455904,4669227,645164,111307,New Mexico,255,141513,0.0018019545907443132
2016,Minnesota,5455904,4669227,645164,111307,New York,1626,141513,0.011490110449216679
2016,Minnesota,5455904,4669227,645164,111307,North Carolina,1307,141513,0.009235900588638499
2016,Minnesota,5455904,4669227,645164,111307,North Dakota,10745,141513,0.07592941991195155
2016,Minnesota,5455904,4669227,645164,111307,Ohio,2570,141513,0.018160875679266216
2016,Minnesota,5455904,4669227,645164,111307,Oklahoma,1542,141513,0.01089652540755973
2016,Minnesota,5455904,4669227,645164,111307,Oregon,1060,141513,0.00749047790662342
2016,Minnesota,5455904,4669227,645164,111307,Pennsylvania,1180,141513,0.00833845653756192
2016,Minnesota,5455904,4669227,645164,111307,Rhode Island,0,141513,0
2016,Minnesota,5455904,4669227,645164,111307,South Carolina,403,141513,0.00284779490223513
2016,Minnesota,5455904,4669227,645164,111307,South Dakota,5127,141513,0.03622988700684743
2016,Minnesota,5455904,4669227,645164,111307,Tennessee,1393,141513,0.009843618607477757
2016,Minnesota,5455904,4669227,645164,111307,Texas,4849,141513,0.03426540317850657
2016,Minnesota,5455904,4669227,645164,111307,Utah,1828,141513,0.012917541144629821
2016,Minnesota,5455904,4669227,645164,111307,Vermont,40,141513,2.8265954364616676e-4
2016,Minnesota,5455904,4669227,645164,111307,Virginia,1071,141513,0.007568209281126116
2016,Minnesota,5455904,4669227,645164,111307,Washington,2666,141513,0.018839258584017016
2016,Minnesota,5455904,4669227,645164,111307,West Virginia,331,141513,0.00233900772367203
2016,Minnesota,5455904,4669227,645164,111307,Wisconsin,18683,141513,0.13202320634853335
2016,Minnesota,5455904,4669227,645164,111307,Wyoming,846,141513,0.005978249348116428
2016,Minnesota,5455904,4669227,645164,111307,Puerto Rico,60,141513,4.2398931546925017e-4
2016,Minnesota,5455904,4669227,645164,111307,U S Island Area,289,141513,0.002042215202843555
2016,Minnesota,5455904,4669227,645164,111307,Foreign Country,29857,141513,0.21098414986609004
2016,Mississippi,2951081,2556013,324577,64639,Alabama,5125,70491,0.07270431686314564
2016,Mississippi,2951081,2556013,324577,64639,Alaska,0,70491,0
2016,Mississippi,2951081,2556013,324577,64639,Arizona,544,70491,0.0077172972436197525
2016,Mississippi,2951081,2556013,324577,64639,Arkansas,3244,70491,0.046020059298350145
2016,Mississippi,2951081,2556013,324577,64639,California,4317,70491,0.06124186066306337
2016,Mississippi,2951081,2556013,324577,64639,Colorado,441,70491,0.0062561178022726305
2016,Mississippi,2951081,2556013,324577,64639,Connecticut,101,70491,0.001432807025010285
2016,Mississippi,2951081,2556013,324577,64639,Delaware,0,70491,0
2016,Mississippi,2951081,2556013,324577,64639,District of Columbia,182,70491,0.002581889886652197
2016,Mississippi,2951081,2556013,324577,64639,Florida,4046,70491,0.05739739824942191
2016,Mississippi,2951081,2556013,324577,64639,Georgia,2150,70491,0.030500347562100127
2016,Mississippi,2951081,2556013,324577,64639,Hawaii,389,70491,0.00551843497751486
2016,Mississippi,2951081,2556013,324577,64639,Idaho,908,70491,0.012881077016924146
2016,Mississippi,2951081,2556013,324577,64639,Illinois,3383,70491,0.04799194223376034
2016,Mississippi,2951081,2556013,324577,64639,Indiana,814,70491,0.011547573449092793
2016,Mississippi,2951081,2556013,324577,64639,Iowa,163,70491,0.002312351931452242
2016,Mississippi,2951081,2556013,324577,64639,Kansas,203,70491,0.0028798002581889885
2016,Mississippi,2951081,2556013,324577,64639,Kentucky,1623,70491,0.023024215857343492
2016,Mississippi,2951081,2556013,324577,64639,Louisiana,5777,70491,0.08195372458895461
2016,Mississippi,2951081,2556013,324577,64639,Maine,0,70491,0
2016,Mississippi,2951081,2556013,324577,64639,Maryland,519,70491,0.007362642039409287
2016,Mississippi,2951081,2556013,324577,64639,Massachusetts,58,70491,8.228000737682824e-4
2016,Mississippi,2951081,2556013,324577,64639,Michigan,1298,70491,0.018413698202607427
2016,Mississippi,2951081,2556013,324577,64639,Minnesota,81,70491,0.0011490828616419117
2016,Mississippi,2951081,2556013,324577,64639,Mississippi,NA,70491,NA
2016,Mississippi,2951081,2556013,324577,64639,Missouri,1034,70491,0.014668539246144897
2016,Mississippi,2951081,2556013,324577,64639,Montana,29,70491,4.114000368841412e-4
2016,Mississippi,2951081,2556013,324577,64639,Nebraska,721,70491,0.010228256089429856
2016,Mississippi,2951081,2556013,324577,64639,Nevada,465,70491,0.006596586798314679
2016,Mississippi,2951081,2556013,324577,64639,New Hampshire,82,70491,0.0011632690698103305
2016,Mississippi,2951081,2556013,324577,64639,New Jersey,199,70491,0.002823055425515314
2016,Mississippi,2951081,2556013,324577,64639,New Mexico,155,70491,0.0021988622661048927
2016,Mississippi,2951081,2556013,324577,64639,New York,570,70491,0.008086138655998639
2016,Mississippi,2951081,2556013,324577,64639,North Carolina,2485,70491,0.03525272729852038
2016,Mississippi,2951081,2556013,324577,64639,North Dakota,24,70491,3.404689960420479e-4
2016,Mississippi,2951081,2556013,324577,64639,Ohio,1204,70491,0.017080194634776072
2016,Mississippi,2951081,2556013,324577,64639,Oklahoma,765,70491,0.010852449248840277
2016,Mississippi,2951081,2556013,324577,64639,Oregon,617,70491,0.008752890439914316
2016,Mississippi,2951081,2556013,324577,64639,Pennsylvania,737,70491,0.010455235420124555
2016,Mississippi,2951081,2556013,324577,64639,Rhode Island,12,70491,1.7023449802102395e-4
2016,Mississippi,2951081,2556013,324577,64639,South Carolina,1129,70491,0.01601622902214467
2016,Mississippi,2951081,2556013,324577,64639,South Dakota,0,70491,0
2016,Mississippi,2951081,2556013,324577,64639,Tennessee,10017,70491,0.14210324722304976
2016,Mississippi,2951081,2556013,324577,64639,Texas,4046,70491,0.05739739824942191
2016,Mississippi,2951081,2556013,324577,64639,Utah,48,70491,6.809379920840958e-4
2016,Mississippi,2951081,2556013,324577,64639,Vermont,0,70491,0
2016,Mississippi,2951081,2556013,324577,64639,Virginia,1230,70491,0.017449036047154955
2016,Mississippi,2951081,2556013,324577,64639,Washington,1989,70491,0.02821636804698472
2016,Mississippi,2951081,2556013,324577,64639,West Virginia,260,70491,0.0036884141237888525
2016,Mississippi,2951081,2556013,324577,64639,Wisconsin,1455,70491,0.020640932885049156
2016,Mississippi,2951081,2556013,324577,64639,Wyoming,0,70491,0
2016,Mississippi,2951081,2556013,324577,64639,Puerto Rico,910,70491,0.012909449433260984
2016,Mississippi,2951081,2556013,324577,64639,U S Island Area,0,70491,0
2016,Mississippi,2951081,2556013,324577,64639,Foreign Country,4942,70491,0.07010824076832503
2016,Missouri,6022165,5078669,758791,162809,Alabama,2283,184705,0.012360250128583416
2016,Missouri,6022165,5078669,758791,162809,Alaska,1288,184705,0.00697328171949866
2016,Missouri,6022165,5078669,758791,162809,Arizona,2958,184705,0.016014726184997698
2016,Missouri,6022165,5078669,758791,162809,Arkansas,8523,184705,0.04614385100565767
2016,Missouri,6022165,5078669,758791,162809,California,7037,184705,0.03809858964294415
2016,Missouri,6022165,5078669,758791,162809,Colorado,4960,184705,0.026853631466392355
2016,Missouri,6022165,5078669,758791,162809,Connecticut,445,184705,0.0024092471779323787
2016,Missouri,6022165,5078669,758791,162809,Delaware,651,184705,0.0035245391299639967
2016,Missouri,6022165,5078669,758791,162809,District of Columbia,266,184705,0.0014401342681573319
2016,Missouri,6022165,5078669,758791,162809,Florida,5881,184705,0.031839961018922065
2016,Missouri,6022165,5078669,758791,162809,Georgia,3902,184705,0.021125578625375598
2016,Missouri,6022165,5078669,758791,162809,Hawaii,508,184705,0.002750331609864378
2016,Missouri,6022165,5078669,758791,162809,Idaho,535,184705,0.00289651065212095
2016,Missouri,6022165,5078669,758791,162809,Illinois,25906,184705,0.1402560840258791
2016,Missouri,6022165,5078669,758791,162809,Indiana,2622,184705,0.0141956092146937
2016,Missouri,6022165,5078669,758791,162809,Iowa,5799,184705,0.031396009853550254
2016,Missouri,6022165,5078669,758791,162809,Kansas,19812,184705,0.10726293278471076
2016,Missouri,6022165,5078669,758791,162809,Kentucky,2895,184705,0.0156736417530657
2016,Missouri,6022165,5078669,758791,162809,Louisiana,2873,184705,0.015554532903819604
2016,Missouri,6022165,5078669,758791,162809,Maine,221,184705,0.0011965025310630465
2016,Missouri,6022165,5078669,758791,162809,Maryland,1244,184705,0.00673506402100647
2016,Missouri,6022165,5078669,758791,162809,Massachusetts,688,184705,0.0037248585582415204
2016,Missouri,6022165,5078669,758791,162809,Michigan,4371,184705,0.023664762729758263
2016,Missouri,6022165,5078669,758791,162809,Minnesota,1893,184705,0.010248775073766276
2016,Missouri,6022165,5078669,758791,162809,Mississippi,2988,184705,0.016177147343060555
2016,Missouri,6022165,5078669,758791,162809,Missouri,NA,184705,NA
2016,Missouri,6022165,5078669,758791,162809,Montana,0,184705,0
2016,Missouri,6022165,5078669,758791,162809,Nebraska,2764,184705,0.014964402696191224
2016,Missouri,6022165,5078669,758791,162809,Nevada,1194,184705,0.0064643620909017084
2016,Missouri,6022165,5078669,758791,162809,New Hampshire,142,184705,7.687934814975231e-4
2016,Missouri,6022165,5078669,758791,162809,New Jersey,630,184705,0.0034108443193199968
2016,Missouri,6022165,5078669,758791,162809,New Mexico,1045,184705,0.0056576703391895185
2016,Missouri,6022165,5078669,758791,162809,New York,2519,184705,0.013637963238677891
2016,Missouri,6022165,5078669,758791,162809,North Carolina,1802,184705,0.00975609756097561
2016,Missouri,6022165,5078669,758791,162809,North Dakota,815,184705,0.004412441460707615
2016,Missouri,6022165,5078669,758791,162809,Ohio,3333,184705,0.01804499066078341
2016,Missouri,6022165,5078669,758791,162809,Oklahoma,4221,184705,0.02285265693944398
2016,Missouri,6022165,5078669,758791,162809,Oregon,1734,184705,0.009387942936033134
2016,Missouri,6022165,5078669,758791,162809,Pennsylvania,3053,184705,0.016529059852196746
2016,Missouri,6022165,5078669,758791,162809,Rhode Island,117,184705,6.334425164451423e-4
2016,Missouri,6022165,5078669,758791,162809,South Carolina,2490,184705,0.01348095611921713
2016,Missouri,6022165,5078669,758791,162809,South Dakota,838,184705,0.004536964348555805
2016,Missouri,6022165,5078669,758791,162809,Tennessee,4026,184705,0.021796919412035407
2016,Missouri,6022165,5078669,758791,162809,Texas,11488,184705,0.06219647546087004
2016,Missouri,6022165,5078669,758791,162809,Utah,1272,184705,0.006886657101865136
2016,Missouri,6022165,5078669,758791,162809,Vermont,61,184705,3.302563547278092e-4
2016,Missouri,6022165,5078669,758791,162809,Virginia,2918,184705,0.01579816464091389
2016,Missouri,6022165,5078669,758791,162809,Washington,2916,184705,0.0157873365637097
2016,Missouri,6022165,5078669,758791,162809,West Virginia,514,184705,0.00278281584147695
2016,Missouri,6022165,5078669,758791,162809,Wisconsin,1828,184705,0.009896862564630085
2016,Missouri,6022165,5078669,758791,162809,Wyoming,540,184705,0.0029235808451314256
2016,Missouri,6022165,5078669,758791,162809,Puerto Rico,684,184705,0.0037032024038331393
2016,Missouri,6022165,5078669,758791,162809,U S Island Area,376,184705,0.0020356785143878075
2016,Missouri,6022165,5078669,758791,162809,Foreign Country,20836,184705,0.11280690831325628
2016,Montana,1032794,863174,128300,37775,Alabama,296,41320,0.007163601161665053
2016,Montana,1032794,863174,128300,37775,Alaska,608,41320,0.014714424007744434
2016,Montana,1032794,863174,128300,37775,Arizona,1416,41320,0.03426911907066796
2016,Montana,1032794,863174,128300,37775,Arkansas,340,41320,0.008228460793804453
2016,Montana,1032794,863174,128300,37775,California,5173,41320,0.12519361084220718
